膀胱结石	膀胱结石<br><br>　　【辨证】湿热，瘀阻，虚弱。<br><br>　　【治法】利湿化瘀，散结通阻，补肾益气。<br><br>　　【方名】尿路结石汤。<br><br>　　【组成】海金砂15克，金钱草15克，车前子10克，木通6克，茯苓10克，陈皮10克，青皮10克，滑石12克，琥珀末3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】吴华强方。
鼻出血	鼻出血<br><br>（一）<br><br><br>　　【辨证】肝火上炎，热伤阳络。<br><br>　　【治法】清肝凉血。<br><br>　　【方名】止衄立效汤。<br><br>　　【组成】生地24克，生白芍15克，柏叶炭18克，犀角9克（另煎），仙鹤草9克，川军炭6克，辽宁沙参12克，甘草6克，藕节12克。<br><br>　　【出处】邢子亨方。<br><br>（二）<br><br><br>　　【辨证】郁怒全国各地肝，肝火亢盛，木火刑金，损伤肺络，血溢鼻窍。<br><br>　　【治法】泻肝凉营，清热润肺。<br><br>　　【方名】泻肝润肺止衄汤。<br><br>　　【组成】龙胆草10克，条黄芩10克，焦栀子10克，炙桑皮30克，白茅根30克，生地30克，粉丹皮10克，麦门冬12克，元参10克，草决明10克，仙鹤草12克，生甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2-3次。儿童酌情减量。<br><br>　　【出处】杨景海方。<br><br>（三）<br><br><br>　　【辨证】肺热壅盛。<br><br>　　【治法】清肺泻热，凉血止血。<br><br>　　【方名】清金止衄汤。<br><br>　　【组成】桑白皮30克，黄芩10克，山栀炭10克，白茅根10克，茜草10克，侧柏叶10克，紫草10克，当归10克，旱莲草10克，怀牛膝6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中国医药学报》。<br><br>（四）<br><br><br>　　【辨证】胃火炽盛，血分蕴热，灼伤血络。<br><br>　　【治法】清热凉血，滋阴降火。<br><br>　　【方名】镇衄汤。<br><br>　　【组成】生地黄30克，桑白皮30克，白茅根30克，党参10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】高齐民方。<br><br>（五）<br><br><br>　　【辨证】肺胃热盛，迫血妄行，溢于络外。<br><br>　　【治法】清热消瘀止血。<br><br>　　【方名】三黄止血汤。<br><br>　　【组成】大黄6克，黄芩12克，川连3克，山栀12克，黑栀12克，茅根30克，桑叶12克，地榆15克，茜草根15克，仙鹤草15克，银花15克，黄柏10克，元参15克，水牛角12克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】瘳霭邦方。<br><br>（六）<br><br><br>　　【辨证】火盛阳络，逼血上逆。<br><br>　　【治法】清热滋阴降火，凉血止血。<br><br>　　【方名】四白汤。<br><br>　　【组成】白木槿花10克，生石膏30克，白豆腐250克，白砂糖30克。<br><br>　　【用法】先煎生石膏，再入白木槿白豆腐，文火煎至豆腐有小孔再入糖，喝汤吃豆腐。<br><br>　　【出处】《河北中医》。<br><br>（七）<br><br><br>　　【辨证】肝、肺、胃之火上炎。<br><br>　　【治法】清火凉血止血。<br><br>　　【方名】清火止衄汤。<br><br>　　【组成】炒黄芩10克，山栀10克，丹皮10克，生地12克，赤芍10克，侧柏叶10克，白茅根30克，水牛角（先煎）30克，炒牛膝6克，生甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《四川中医》。<br><br>（八）<br><br><br>　　【辨证】肺胃蕴热，热灼伤阴，脉络受损，迫血妄行。<br><br>　　【治法】养阴清热，凉血止血。<br><br>　　【方名】加减犀角地黄汤。<br><br>　　【组成】犀角5克，生地黄20克，白芍10克，甘草10克，白茅根20克，藕节15克，侧柏15克，牛膝10克，条芩10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】肖子伟方。<br><br>（九）<br><br><br>　　【辨证】血热壅盛，迫血妄行。<br><br>　　【治法】凉血活血止血。<br><br>　　【方名】安血饮。<br><br>　　【组成】白茅根20-30克，龙骨15-25克，牡蛎15-25克，生三七粉（吞服）3-5克，白芨粉10-15克，生在大黄6-10克，藕节炭（或藕汁）20-30克。<br><br>　　【用法】冷水浸泡半小时，煮沸20分钟即可服用，药汁宜稍凉服用，每日1剂。<br><br>　　【出处】《上海中医药杂志》。
鼻窦炎	鼻窦炎<br><br>（一）<br><br><br>　　【辨证】肺经热盛。<br><br>　　【治法】芳香清窍，祛风散寒。<br><br>　　【方名】苍耳子散加减。<br><br>　　【组成】白芷6克，薄荷6克，辛荑花10克，苍耳子10克，黄芩10克，菊花10克，连翘10克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】《医方集解》。<br><br>（二）<br><br><br>　　【辨证】肺胃蕴热，热毒循经上扰。<br><br>　　【治法】清肺泻胃，解毒祛秽。<br><br>　　【方名】银花汤。<br><br>　　【组成】银花30克，蒲公英30克，黄芩12克，大青叶15克，鱼腥草30克，苍耳子15克，细辛4克，生石膏30克，白芷12克，辛荑9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】关思友方。<br><br>（三）<br><br><br>　　【辨证】脾肺肾虚。<br><br>　　【治法】益气敛肺，辛散风寒，消肿止痛，通利湿邪。<br><br>　　【方名】玉屏苍耳汤。<br><br>　　【组成】北芪15克，白术15克，防风15克，苍耳子15克，辛荑花15克，白芷15克，杭菊15克，木通15克，五味子15克，桑螵蛸15克。<br><br>　　【用法】水煎服，每日1剂。<br><br>　　【出处】王德鉴方。<br><br>（四）<br><br><br>　　【辨证】肺受风寒，郁而化热，热移于脑。<br><br>　　【治法】疏风清热，通窍止痛。<br><br>　　【方名】苍芩汤。<br><br>　　【组成】苍耳子12克，黄芩18克，辛荑花10克，防风15克，甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《江西中医药》。
鼻前庭疖肿	鼻前庭疖肿<br><br>　　【辨证】肺热不宣，火毒凝结。<br><br>　　【治法】清肺经热，解毒消肿。<br><br>　　【方名】清热解毒消肿汤。<br><br>　　【组成】连翘15克，公英15克，金银花15克，野菊花9克，黄芩9克，瓜蒌30克，生地15克，甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】赵炳南方。
鼻咽癌	鼻咽癌<br><br>（一）<br><br><br>　　【辨证】阴液亏损，邪毒未尽。<br><br>　　【治法】滋阴清热，益气利咽。<br><br>　　【方名】二参三子方。<br><br>　　【组成】元参30克，北沙参30克，麦冬15克，知母12克，石斛25克，黄芪25克，白术25克，女贞子15克，紫草25克，卷柏15克，苍耳子15克，山豆根10克，辛夷15克，白芷5克，淮山药10克，石菖蒲10克，菟丝子15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】张民庆等：《肿瘤良方大全》。<br><br>（二）<br><br><br>　　【辨证】气血两虚，血瘀毒凝。<br><br>　　【治法】补益气血，和营解毒，软坚散结。<br><br>　　【方名】加减八珍汤。<br><br>　　【组成】黄芪30克，党参30克，淮山药30克，半枝莲30克，牡蛎30克，茯苓15克，当归15克，大小蓟15克，赤芍15克，淡海藻15克，淡昆布15克，白术10克，陈皮10克，地龙10克，仙鹤草20克，元参20克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】张民庆等：《肿瘤良方大全》。<br><br>（三）<br><br><br>　　【辨证】毒热型。<br><br>　　【治法】清热解毒。<br><br>　　【方名】白英菊花饮。<br><br>　　【组成】白英30克，野菊花30克，臭牡丹30克，三颗针15克，苦参15克，白头翁15克，七叶一枝花15克，白花蛇舌草20克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《肿瘤的诊断与防治》。<br><br>（四）<br><br><br>　　【辨证】气血双亏。<br><br>　　【治法】补肾固本。<br><br>　　【方名】芪补汤。<br><br>　　【组成】生黄芪60克，红人参10克（党参30克），仙茅15克，仙灵脾15克，补骨脂30克，骨碎补15克，焦杜仲20克，枸杞子20克，女贞子30克，料姜石60克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中医癌瘤证治学》。
闭经	闭经<br><br>（一）<br><br><br>　　【辨证】肝郁气滞，胃失和降，经脉闭阻。<br><br>　　【治法】舒肝和胃，活血通经。<br><br>　　【方名】舒肝活血通经汤。<br><br>　　【组成】炙香附10克，吴萸连6克，姜川朴6克，紫丹参15克，川楝肉10克，炙元胡6克，桃仁6克，枳实6克，当归12克，丹皮10克，半夏10克，赤白芍各6克，焦三仙各6克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】瞿文楼方。<br><br>（二）<br><br><br>　　【辨证】气血两虚。<br><br>　　【治法】调补气血，健脾益肾。<br><br>　　【方名】加减八珍汤。<br><br>　　【组成】党参12克，茯苓9克，白术9克，当归9克，桂枝9克，川芎9克，熟地15克，鸡血藤15克，制附块6克，干姜6克，炙甘草6克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】朱南荪方。<br><br>（三）<br><br><br>　　【辨证】肝郁气滞。<br><br>　　【治法】疏肝解郁，利气调经。<br><br>　　【方名】四物逍遥汤。<br><br>　　【组成】柴胡9克，当归9克，川芎9克，香附9克，延胡索9克，桃仁9克，红花9克，赤芍12克，生地12克，青皮6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】朱南荪方。<br><br>（四）<br><br><br>　　【辨证】气滞血瘀。<br><br>　　【治法】活血理气。<br><br>　　【方名】活血汤。<br><br>　　【组成】桃仁9克，红花9克，归尾9克，泽兰9克，白芍9克，香附9克，陈皮9克，牛膝9克，益母草12克，丹参30克，柴胡6克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】孙一民方。<br><br>（五）<br><br><br>　　【辨证】瘀血阻滞。<br><br>　　【治法】活血通络。<br><br>　　【方名】尖花汤。<br><br>　　【组成】两头尖10克，凌霄花6克，茜草根6克，茺蔚子6克，延胡索6克，酒当归6克，酒川芎15克，酒丹参15克，艾叶5克，炙甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】施今墨方。<br><br>（六）<br><br><br>　　【辨证】血虚肾亏。<br><br>　　【治法】养血益阴，补肾填精。<br><br>　　【方名】四二五合方。<br><br>　　【组成】当归9克，川芎3克，白芍9克，熟地12克，覆盆子9克，菟丝子9克，五味子9克，车前子9克，牛膝12克，枸杞子15克，仙茅9克，仙灵脾12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《刘奉五妇科经验》。<br><br>（七）<br><br><br>　　【辨证】肝肾精枯，气血亏甚。<br><br>　　【治法】气血双补，兼滋肝肾。<br><br>　　【方名】益气补冲汤。<br><br>　　【组成】党参15克，白术12克，茯神12克，当归9克，熟地12克，黄芪9克，枸杞子9克，菟丝子9克，炙甘草9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中医妇科治疗学》。<br><br>（八）<br><br><br>　　【辨证】气血虚弱，心脾郁结。<br><br>　　【治法】健脾养心，益气补血，兼清肝热。<br><br>　　【方名】加味归脾汤。<br><br>　　【组成】当归3克，茯苓3克，白术3克，炙黄芪3克，龙眼肉3克，远志3克，炒酸枣仁3克，木香1.5克，炙甘草0.9克，人参3克，柴胡2克，山栀2克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《正体类要》卷下。
扁平疣	扁平疣<br><br>（一）<br><br><br>　　【辨证】湿毒热邪郁结肌肤，阻遏气血运行。<br><br>　　【治法】利湿清热解毒，活血软坚散结。<br><br>　　【方名】克疣汤。<br><br>　　【组成】白花蛇舌草30克，土茯芩20克，马齿苋30克，生苡仁30克，夏枯草12克，牡蛎20克（先煎），木贼草12克，板蓝根30克，红花6克，赤芍10克，紫草12克，生甘草6克。<br><br>　　【用法】水煎2次早晚服，每日1剂。<br><br>　　【出处】杨景海方。<br><br>（二）<br><br><br>　　【辨证】外感风毒，内动肝火。<br><br>　　【治法】清热平肝。<br><br>　　【方名】化毒消疣汤。<br><br>　　【组成】大青叶30克，蒲公英30克，板蓝根30克，白花蛇舌草30克，土茯苓30克，牡蛎30克（先煎），磁石30克（先煎），鲜生地30克，黄芩12克，制大黄9克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】李元文方。<br><br>（三）<br><br><br>　　【辨证】湿热熏蒸，发于皮肤。<br><br>　　【治法】清热除湿。<br><br>　　【方名】清热除湿汤。<br><br>　　【组成】夏枯草15克，板蓝根15克，白藓皮15克，连翘15克，藿香15克，佩兰15克，苡仁15克，茯苓15克，扁豆15克，白术10克，陈皮10克，甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】李元文方。<br><br>（四）<br><br><br>　　【辨证】湿热内蕴。<br><br>　　【治法】清热利湿。<br><br>　　【方名】当归拈痛汤加减。<br><br>　　【组成】羌活15克，茵陈15克，苦参15克，防风12克，当归12克，黄芩12克，炙甘草10克，猪苓10克，泽泻10克，知母10克，升麻6克，苍术6克，葛根6克，白术10克，党参30克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】傅作琼方。<br><br>（五）<br><br><br>　　【辨证】素体阳盛，感受热毒，入于营血。<br><br>　　【治法】活血凉血，清热解毒。<br><br>　　【方名】活血解毒汤。<br><br>　　【组成】当归10克，生地15克，赤芍15克，薏苡仁30克，板蓝根30克，银花30克，元参15克，夏枯草30克，何首乌15克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】王兰根方。<br><br>（六）<br><br><br>　　【辨证】怒动肝火，气血凝滞于肌肤。<br><br>　　【治法】平肝软坚，清热解毒。<br><br>　　【方名】除疣汤。<br><br>　　【组成】苡仁30克，大青叶30克，板蓝根30克，败酱草15克，牡蛎粉30克，夏枯草15克，赤芍10克。<br><br>　　【用法】水煎服，每日1次，日服2次。余药渣再煎后熏洗患处15-20分钟。<br><br>　　【出处】何同国方。<br><br>（七）<br><br><br>　　【辨证】气血失和，腠理不密，复感外邪，凝聚肌肤而成。<br><br>　　【治法】清热解毒，活血散结。<br><br>　　【方名】复方木贼汤。<br><br>　　【组成】木贼30克，苡仁30克，板蓝根30克，连翘30克，香附15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。余药渣再煎外洗，用纱布浸药液磨擦患处，日3次。<br><br>　　【出处】陕西中医学院外科教研究皮肤病组。<br><br>（八）<br><br><br>　　【辨证】脾肺湿热郁结，火郁肌肤。<br><br>　　【治法】燥湿清热，软坚祛瘀，抗病毒。<br><br>　　【方名】扁平疣外治方。<br><br>　　【组成】冰片10克（另包），玄明粉10克（另包），苦参30克，板蓝根30克，大青叶30克，鱼腥草30克，桃仁10克，红花10克。<br><br>　　【用法】先将冰片、玄明粉共研极细要备用。然后将余药煎汤取浓汁，待冷却至皮肤可耐受温度时，用毛巾或棉球蘸药水于患处反复擦洗15-20分钟。再用备用冰片、玄明粉用冷开水调成糊状（用多少，调多少），反复擦涂患处15-20分钟，用力以不擦破表皮为限度。上药每日1剂，分2次外用，5日为1疗程。<br><br>　　【出处】施永茂方。
扁桃体术后疼痛	扁桃体术后疼痛<br><br>　　【辨证】风热邪毒。<br><br>　　【治法】清热解毒，消肿止痛。<br><br>　　【方名】岗梅汤。<br><br>　　【组成】岗梅40克，金钱风10克，山芝麻15克，土牛膝30克，毛冬青30克。<br><br>　　【用法】水煎服，待凉后含服。<br><br>　　【出处】陈培方
扁桃体炎	扁桃体炎<br><br>　　【辨证】乳蛾风热。<br><br>　　【治法】清热解毒，辛凉解表，通腑泻热。<br><br>　　【方名】凉膈增液汤。<br><br>　　【组成】连翘8克，银花8克，栀子5克，黄芩5克，生地6克，元参8克，麦冬8克，芦根8克，蝉衣5克，板蓝根8克，大黄2克，竹叶3克。<br><br>　　【用法】先用凉水浸泡20分钟，再文火煎25分钟，每剂煎2次，每日1剂，日服3次。<br><br>　　【出处】《中医杂志》。
便秘	便秘<br><br>（一）<br><br><br>　　【辨证】血虚肠燥便秘。<br><br>　　【治法】养血润肠，增液行舟。<br><br>　　【方名】养血润肠煎。<br><br>　　【组成】生首乌15克，生当归9克，生赤芍9克，火麻仁15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】王正公方。<br><br>（二）<br><br><br>　　【辨证】气血不足。<br><br>　　【治法】益气养血，润肠通便。<br><br>　　【方名】术壳麻桃密汤。<br><br>　　【组成】生白术30-60克，枳壳10-30克，火麻仁10-30克，蜂蜜10克，核桃肉2个。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】黄文清方。<br><br>（三）<br><br><br>　　【辨证】阴虚血燥，气虚不运。<br><br>　　【治法】益气养液，润肠导滞。<br><br>　　【方名】老人便秘方。<br><br>　　【组成】黄芪30克，银花20克，当归20克，白芍30克，麻仁30克，肉苁蓉20-克，厚朴10克，酒大黄10克，威灵仙15克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】赵恩俭方。<br><br>（四）<br><br><br>　　【辨证】肠燥失润，气滞作胀。<br><br>　　【治法】调气畅中，和胃润肠。<br><br>　　【方名】加味滋阴润燥方。<br><br>　　【组成】生首乌15克，玉竹9克，大腹皮12克，青陈皮各6克，生枳壳9克，乌药9克，青橘叶9克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】黄文东方。
髌骨软骨炎	髌骨软骨炎<br><br>　　【辨证】经络损伤，血脉瘀阻。<br><br>　　【治法】消瘀活血通络。<br><br>　　【方名】软坚煎。<br><br>　　【组成】鹿角霜10克，熟地25克，水蛭10克，甲珠10克，天丁10克，香附10克，大伸筋20克，甘草10克，牛膝10克，野南瓜20克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】詹经山方。
病毒性角膜炎	病毒性角膜炎<br><br>（一）<br><br><br>　　【辨证】肝气郁滞，内有痰火，外受风热毒邪。<br><br>　　【治法】清热散风，化痰解毒，益气养阴。<br><br>　　【方名】聚星散。<br><br>　　【组成】防风20克，荆芥20克，柴胡15克，谷精草20克，丹参20克，黄芪30克，党参20克，玄参20克，板蓝根20克，大青叶20克，海藻30克，白芷20克。<br><br>　　【用法】水煎服。<br><br>　　【出处】李永才方。<br><br>（二）<br><br><br>　　【辨证】肝经风热，上攻于目。<br><br>　　【治法】疏风清热。<br><br>　　【方名】银翘散加减方。<br><br>　　【组成】银花12克，连翘12克，桔梗9克，薄荷3克，荆芥6克，公英12克，竹叶9克，炙桑皮9克，甘草5克，芦根15克，桑叶12克，菊花9克，木通3克，黄芩9克，胆草6克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】庞万敏方。
病毒性脑炎	病毒性脑炎<br><br>　　【辨证】湿热内蕴，痰热互结，蒙蔽心窍。<br><br>　　【治法】清热利湿，化痰开窍。<br><br>　　【方名】宣清解郁汤。<br><br>　　【组成】藿香12克，佩兰12克，法半夏12克，瓜蒌壳18克，黄连9克，黄芩12克，栀子12克，天竺黄10克，郁金12克，菖蒲9克，竹茹12克，六一散30克。<br><br>　　【用法】水煎服，每日1次，日服2次。<br><br>　　【出处】焦认南方。
病态窦房结综合症	病态窦房结综合症<br><br>　　【辨证】寒凝血瘀。<br><br>　　【治法】温通心阳，散瘀通痹。<br><br>　　【方名】温阳通脉汤。<br><br>　　【组成】生麻黄6-12克，熟附块12-24克（先煎），细辛12克，全瓜蒌12-30克，枳壳9克，汉防己9克，红花6克，川芎10克，虎杖12克。<br><br>　　【用法】水煎服，每日1剂，日有2次。<br><br>　　【出处】陈湘君方。
剥脱性唇炎	剥脱性唇炎<br><br>　　【辨证】脾胃湿热内蕴。<br><br>　　【治法】滋阴养胃，健脾和胃，除湿清热。<br><br>　　【方名】健脾除湿汤。<br><br>　　【组成】白术15克，茯苓15克，山药30克，草蔻10克，生薏米30克，生扁豆30克，萆解10克，枳壳15克，黄柏15克，芡实15克，桂枝10克，花粉10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《中医杂志》。
不孕症	不孕症<br><br>（一）<br><br><br>　　【辨证】血瘀胞宫，冲任不畅。<br><br>　　【治法】活血通络，理气调经。<br><br>　　【方名】疏管灵。<br><br>　　【组成】雷丸20克，郁金20克，石见穿20克，百部15克，麦冬15克，槟榔15克，赤芍15克，桃仁15克，路路通15克，桂枝5克，细辛5克，丹皮10克，穿山甲10克，皂角刺10克。<br><br>　　【用法】水煎服，每周4剂。<br><br>　　【出处】杨宗孟方。<br><br>（二）<br><br><br>　　【辨证】气虚血虚。<br><br>　　【治法】育阴生血。<br><br>　　【组成】龟板25克，鳖甲25克，枸杞子25克，白芍25克，熟地25克，人参15克，白术15克，当归15克，茯苓15克，五味子15克，远志10克，甘草10克。<br><br>　　【用法】水煎服，每日1剂，日服3次。<br><br>　　【出处】韩百灵方。<br><br>（三）<br><br><br>　　【辨证】阴少精亏，肾亏血虚。<br><br>　　【治法】补肾养血。<br><br>　　【方名】养精种玉汤。<br><br>　　【组成】大熟地（九蒸）30克，当归（酒洗）15克，白芍（酒炒）15克，山萸肉（蒸熟）15克。<br><br>　　【用法】水煎服，3个月有效。<br><br>　　【出处】《傅青主女科》卷上。<br><br>（四）<br><br><br>　　【辨证】肝郁气滞。<br><br>　　【治法】解肝脾心肾四经之郁，开胞胎之门。<br><br>　　【方名】开郁种玉汤。<br><br>　　【组成】酒炒白芍30克，酒炒香附9克，酒洗丹皮9克，茯苓（去皮）9克，酒洗当归150克，土炒白术150克，花粉6克。<br><br>　　【用法】水煎服。<br><br>　　【出处】《傅青主女科》卷上。<br><br>（五）<br><br><br>　　【辨证】肾气（阳）不足。<br><br>　　【治法】补肾气，兼补脾胃。<br><br>　　【方名】并提汤。<br><br>　　【组成】大熟地30克，巴戟30克（盐水浸），土炒白术30克，人参15克，生黄芪15克，山萸肉9克，枸杞子6克，柴胡1.5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《傅青主女科》卷上。<br><br>（六）<br><br><br>　　【辨证】阴阳两虚。<br><br>　　【治法】补益肾气。<br><br>　　【方名】补肾种子方。<br><br>　　【组成】枸杞子12克，菟丝子12克，五味子12克，覆盆子12克，车前子12克，益智仁12克，乌药12克，炙龟板12克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《妇产科学》。
产后发热	产后发热<br><br>　　【辨证】邪在少阳，产后阴虚发热。<br><br>　　【治法】清热育阴。<br><br>　　【方名】小柴胡汤。<br><br>　　【组成】人参4.5克，花粉6克，黄芩3克，柴胡3克，甘草3克，生姜3片。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《女科切要》卷七。
产后烦渴	产后烦渴<br><br>　　【辨证】胃阴虚亏，胃气虚热。<br><br>　　【治法】益气养阴，清胃止渴。<br><br>　　【方名】竹叶归耆汤。<br><br>　　【组成】竹叶4.5克，当归3克，白术3克，人参3克，黄芪6克，炒甘草1.5克，麦门冬（去心）2.1克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《校注妇人良方》卷二十一。
产后腹痛	产后腹痛<br><br>　　【辨证】血虚失养。<br><br>　　【治法】温中养血。<br><br>　　【方名】术归桂草汤。<br><br>　　【组成】白术15克，当归15克，肉桂1.5克，炙甘草3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《辩证论》卷十二。
产后惊悸	产后惊悸<br><br>　　【辨证】血虚，心神易惊，脉虚微涩。<br><br>　　【治法】补血安神。<br><br>　　【方名】定惊四物汤。<br><br>　　【组成】熟地12克，当归9克，酒炒白芍4.5克，川芎2.4克，炒酸枣仁9克，炒茯神（去木）6克，远志4.5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《医略六书》卷三十。
产后尿潴留	产后尿潴留<br><br>　　【辨证】气虚失约。<br><br>　　【治法】益气通尿。<br><br>　　【方名】益气通尿汤。<br><br>　　【组成】炙黄芪12克，炙升麻9克，厚肉桂2克（后下），荆芥穗9克，琥珀末3克（冲服），甘草梢3克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《上海中医药杂志》。
产后缺乳	产后缺乳<br><br>　　【辨证】气血虚弱。<br><br>　　【治法】补气活血，通络下乳。<br><br>　　【方名】玉露饮。<br><br>　　【组成】人参3克，茯苓10克，甘草3克，芍药6克，川芎3克，当归6克，枳壳6克，桔梗4.5克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《慈幼新书》卷一。
产后头痛	产后头痛<br><br>　　【辨证】阴虚阳燥。<br><br>　　【治法】养血祛风。<br><br>　　【方名】归地滋阴汤。<br><br>　　【组成】当归9-15克，熟地9-15克，白芍（酒炒）4.5克，川芎3克，干姜（炒透）1.8克-2.1克，炙甘草3克，荆芥穗1.8克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《罗氏会约医镜》卷十五。
产后外感	产后外感<br><br>　　【辨证】外感风寒。<br><br>　　【治法】养血温肺。<br><br>　　【方名】宁肺生化汤。<br><br>　　【组成】川芎3克，当归6克，杏仁10粒，知母1.8克，甘草1.2克，炙干姜1.2克，桔梗1.2克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】《灵验良方汇编》卷下。
肠癌	肠癌<br><br>　　【辨证】潮热内蕴。<br><br>　　【治法】疏风下气，清肠止血。<br><br>　　【方名】槐花散。<br><br>　　【组成】槐花15克（炒），柏叶15克（烂杵，焙），荆芥穗15克，枳壳15克（去瓤，细切，麸炒黄）。<br><br>　　【用法】研为细末，每次6克，空腹服。<br><br>　　【出处】《普济本事方》。
肠梗阻	肠梗阻<br><br>　　【辨证】脾胃肠通降失权，中阳受阻，运化失司。<br><br>　　【治法】温阳运脾，通降逐积。<br><br>　　【方名】温阳通痹汤。<br><br>　　【组成】附子9克，炒山楂9克，细辛6克，大黄15克，代赭石30克，莱菔子（炒）30克，枳壳12克，川朴12克。<br><br>　　【用法】水煎服，每日2剂，胃肠减压后服。<br><br>　　【出处】田广秀等方。
陈旧性骨折	陈旧性骨折<br><br>　　【辨证】经脉阻滞，肾气虚损，骨骼气血濡养不足。<br><br>　　【治法】益肾壮骨舒筋通络。<br><br>　　【方名】益肾壮骨汤。<br><br>　　【组成】鹿角霜15克，熟地20克，锁阳15克，水蛭10克，甲珠10克，片子姜黄10克，黄明胶10克，骨碎补30克，香附10克。<br><br>　　【用法】水煎服，每日1剂，日服2次。<br><br>　　【出处】詹经山方。
